Star ID,Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12
56051,2,5,12,9,22,16,17,43,39,13,30,38
56051,2,5,12,9,22,16,17,44,38,14,29,37
56051,2,6,12,9,22,16,17,44,37,14,30,37
56051,2,5,12,9,22,16,17,43,38,15,30,37
56051,2,5,12,9,22,16,18,43,38,15,30,37
56051,2,5,12,9,22,16,17,44,38,14,30,38
56051,2,5,12,9,22,16,17,43,38,14,30,37
56066,5,5,7,12,15,30,22,21,37,36,24,39
56066,5,5,7,12,14,32,22,21,37,36,23,39
56066,5,5,7,12,15,31,22,21,37,36,23,39
56066,5,5,6,13,15,31,22,21,36,38,22,39
56066,5,5,7,12,14,33,22,21,37,36,23,39
56066,5,5,6,13,15,31,22,20,36,37,22,39
56066,5,5,6,13,15,31,22,21,37,36,23,40
56066,5,5,7,12,15,31,22,21,38,36,23,40
56066,5,5,7,12,14,32,22,21,36,37,22,40
56066,5,5,7,12,15,31,22,20,37,36,23,39
56066,5,5,6,13,14,32,22,21,37,37,22,39
56066,5,5,7,12,15,31,22,20,36,37,22,39
56066,5,5,6,13,14,32,22,21,36,38,22,39
56066,5,5,7,12,15,31,21,21,36,37,22,39
56066,5,5,7,12,15,31,21,21,37,37,23,39
56137,4,6,6,12,11,36,24,18,40,31,32,35
56137,4,6,7,12,11,36,24,18,38,31,32,35
56137,4,6,7,11,11,37,23,18,39,31,32,35
56137,4,6,8,11,11,36,24,18,39,31,32,36
56137,4,6,8,11,11,36,24,18,41,31,32,34
56137,4,6,7,12,11,36,24,18,40,30,32,35
56137,4,6,7,12,11,35,24,18,39,31,33,35
56137,4,6,7,12,11,36,23,19,41,31,32,35
56137,4,6,8,11,11,35,24,18,39,31,32,35
56137,4,6,7,12,11,36,24,17,39,31,34,35
56137,4,6,7,12,11,36,24,17,40,32,32,35
56137,4,6,7,12,11,37,23,18,41,31,31,35
56137,4,6,7,12,11,36,24,18,41,31,32,35
56137,4,6,7,12,11,36,25,18,40,30,32,35
56137,4,6,7,12,11,35,23,18,39,31,32,35
56223,4,4,9,12,22,20,29,21,32,40,31,34
56223,4,4,9,12,22,19,29,20,30,41,32,33
56223,4,4,9,12,22,20,29,19,31,41,31,33
56223,4,4,9,12,22,20,29,20,31,40,31,35
56223,3,5,9,12,22,20,29,20,33,41,31,33
56223,4,4,9,12,22,20,29,20,31,41,31,33
56223,4,4,9,12,22,20,29,19,33,40,31,33
56223,4,4,9,12,23,20,29,20,33,40,31,33
56223,4,4,9,12,22,20,29,20,32,40,31,33
56223,4,4,9,12,22,20,29,20,32,41,31,33
56223,4,4,9,12,22,20,28,20,35,40,31,33
56223,4,4,9,12,22,20,29,20,33,40,31,34
56223,4,4,9,12,22,20,29,20,32,40,31,33
56223,4,4,9,11,22,20,29,20,32,41,31,33
56223,4,4,9,12,22,19,29,19,34,40,32,33
56284,4,5,5,11,29,21,21,21,28,36,43,37
56284,4,5,5,11,29,21,21,21,29,36,43,37
56284,4,5,5,11,29,21,21,21,28,36,44,35
56284,4,5,5,11,28,21,21,21,29,36,44,35
56284,4,5,5,11,28,21,21,21,28,36,44,35
56284,4,5,5,11,28,21,19,22,28,37,44,35
56284,4,4,5,11,28,21,20,22,28,36,44,36
56284,4,4,5,11,28,21,21,21,28,37,44,35
56284,4,5,5,11,28,21,21,21,28,36,44,35
56284,4,5,5,11,28,22,21,21,28,36,44,35
56284,4,5,6,11,28,21,20,21,28,36,44,36
56284,4,5,5,11,29,21,21,21,28,36,44,34
56284,4,5,5,12,29,21,21,22,28,36,42,35
56284,4,5,5,11,29,21,20,21,28,36,44,36
56284,4,5,5,11,29,21,21,21,28,35,44,35
56307,2,5,9,15,15,26,21,24,33,35,36,42
56307,2,5,9,15,16,26,21,25,33,35,35,42
56307,2,5,9,15,17,26,21,25,33,35,36,42
56307,2,5,9,15,16,26,21,24,33,35,35,41
56307,2,5,9,15,16,25,21,24,32,35,36,42
56307,2,5,9,15,16,25,21,24,32,36,36,42
56307,2,5,9,15,16,25,21,24,33,34,36,43
56307,2,5,9,15,17,25,21,24,33,35,36,42
56307,2,5,9,15,16,26,21,24,33,35,37,42
56307,2,5,9,15,16,25,21,24,33,35,36,41
56307,2,5,9,15,16,25,21,25,32,35,36,43
56307,2,5,9,15,16,26,21,24,32,35,36,41
56307,2,5,9,15,16,26,21,24,34,35,36,42
56307,2,5,9,15,16,25,21,24,33,35,37,41
56307,2,5,8,15,16,26,22,24,33,35,36,41
56321,2,6,12,10,23,19,23,26,27,47,32,33
56321,2,6,12,9,24,18,23,27,27,47,32,34
56321,2,6,12,9,24,18,23,27,25,49,31,33
56321,2,6,12,9,24,18,24,26,27,47,32,33
56321,2,6,12,9,23,19,23,27,26,46,32,33
56321,2,6,11,9,24,18,23,27,26,47,32,33
56321,2,6,12,9,24,17,24,26,25,47,32,33
56321,2,6,12,10,24,18,23,28,26,47,31,33
56321,2,6,12,9,24,17,24,26,27,47,33,33
56321,2,6,12,9,24,18,24,26,27,47,31,33
56321,2,6,11,9,24,18,23,29,27,47,32,33
56321,2,6,12,9,23,18,23,27,28,47,33,33
56321,2,6,12,9,23,19,24,26,26,47,31,33
56321,2,6,12,9,24,18,24,27,26,47,32,32
56321,2,6,12,9,24,18,23,27,27,46,32,33
56339,2,4,13,12,19,18,28,30,24,39,35,37
56339,2,4,13,12,19,18,29,30,24,39,35,36
56339,2,4,13,12,19,19,28,29,24,39,36,36
56339,2,4,13,12,19,17,28,30,25,38,36,36
56339,2,4,13,12,19,19,28,30,24,38,36,35
56339,2,4,13,12,19,17,28,31,23,39,36,36
56339,2,4,13,12,19,18,28,27,25,39,36,35
56339,2,4,13,12,19,18,28,29,25,37,36,36
56339,2,4,13,12,19,17,28,29,24,39,36,36
56339,2,4,13,12,19,17,28,29,24,39,36,35
56339,2,4,13,13,19,17,28,29,24,39,36,35
56339,2,4,13,12,19,18,28,28,25,38,36,35
56339,2,4,13,12,19,17,28,29,24,39,36,34
56339,2,4,13,12,19,18,28,29,25,39,36,34
56339,2,4,13,12,19,17,29,29,25,38,35,36
56418,3,4,11,12,16,23,23,29,37,31,35,45
56418,3,4,11,12,17,21,24,28,38,31,35,47
56418,3,5,11,12,16,24,23,28,38,31,35,46
56418,3,4,11,12,16,23,23,30,37,31,35,47
56418,3,4,11,12,16,22,23,28,39,31,35,47
56418,3,4,11,12,17,21,23,29,36,31,35,48
56418,3,4,11,12,17,21,23,28,39,31,35,47
56418,3,4,11,12,16,23,23,28,38,31,35,47
56418,3,4,11,12,16,23,23,29,38,31,35,48
56418,3,4,11,12,16,21,23,29,37,31,35,47
56418,3,4,11,12,16,22,23,28,38,31,35,48
56418,3,5,11,12,16,22,23,29,37,31,35,46
56418,3,4,11,12,16,23,23,29,37,30,35,47
56418,3,3,11,12,16,22,24,28,38,31,35,46
56418,3,4,11,12,16,23,23,27,39,31,35,45
56474,3,4,9,13,18,23,20,29,41,28,35,55
56474,3,4,9,13,17,24,20,29,41,27,36,55
56474,3,4,9,13,18,25,20,28,41,27,36,56
56474,3,4,9,13,18,24,20,29,41,27,36,54
56474,3,4,9,13,18,25,20,29,41,27,36,55
56474,3,4,9,13,18,23,20,29,40,27,36,55
56474,3,4,9,13,18,22,20,29,41,27,36,55
56474,3,4,9,14,18,23,20,29,41,27,36,55
56474,3,4,9,13,18,23,20,29,40,27,36,55
56474,3,3,9,13,18,23,20,29,41,27,36,54
56474,3,4,9,13,18,23,20,29,41,27,37,55
56474,3,4,9,13,17,24,20,29,41,27,36,55
56474,3,4,9,13,18,24,20,29,40,27,36,55
56474,2,4,9,14,18,23,20,29,41,27,36,54
56474,3,4,9,13,18,24,20,29,41,27,37,54
56530,2,6,9,12,15,24,28,30,32,33,39,50
56530,2,6,9,12,15,24,28,31,33,33,38,50
56530,2,6,9,12,15,25,28,31,33,32,39,49
56530,2,6,9,12,15,23,27,31,33,33,38,49
56530,2,6,9,12,15,25,28,31,33,31,39,50
56530,2,6,9,12,15,23,28,31,33,33,38,50
56530,2,6,9,12,15,23,28,31,33,33,38,50
56530,2,6,9,12,15,22,28,31,33,32,39,50
56530,2,6,9,12,15,25,27,32,33,33,38,50
56530,2,6,9,12,15,23,28,31,33,32,39,49
56530,2,6,9,12,15,23,28,31,34,33,38,50
56530,2,6,9,12,15,23,28,31,33,33,38,49
56530,2,6,9,12,15,24,28,32,33,32,39,50
56530,2,6,9,12,15,24,28,31,33,34,38,50
56530,2,6,9,12,16,23,28,31,33,32,38,50
56537,1,3,11,17,22,20,17,32,40,29,42,38
56537,1,3,11,17,22,20,17,30,39,30,42,39
56537,1,3,11,17,22,20,17,32,39,29,42,39
56537,1,3,11,17,22,19,17,31,39,30,42,39
56537,1,3,11,17,22,20,17,31,39,29,42,39
56537,1,3,11,17,22,19,17,30,41,28,42,39
56537,1,3,11,17,22,19,17,32,39,29,42,40
56537,1,3,11,17,22,20,17,32,40,29,42,38
56537,1,3,11,17,22,20,17,30,40,30,42,39
56537,1,3,11,17,22,19,17,30,39,29,42,39
56537,1,3,11,17,22,20,17,31,40,29,41,39
56537,1,3,11,17,22,19,17,32,39,29,42,39
56537,1,3,11,17,21,19,17,32,39,29,42,39
56537,1,3,11,17,22,21,17,32,39,30,42,39
56537,1,3,11,17,22,20,18,32,40,28,42,39
56627,2,6,9,13,13,23,33,26,34,36,37,38
56627,2,5,10,13,13,23,32,26,36,36,38,38
56627,2,5,10,13,14,23,34,26,35,37,37,38
56627,2,6,9,13,13,23,33,26,35,37,36,40
56627,2,6,9,13,13,23,32,26,35,37,38,37
56627,2,6,9,14,13,23,32,26,35,35,37,38
56627,2,6,10,13,13,23,33,26,35,36,38,39
56627,2,5,10,13,13,24,34,26,35,36,38,39
56627,2,5,10,13,13,23,32,26,35,35,38,38
56627,2,6,9,13,13,23,34,26,35,36,37,38
56627,2,6,9,13,13,23,34,26,35,36,38,38
56627,2,5,10,13,14,23,31,26,35,37,37,38
56627,2,6,9,13,13,23,34,26,35,36,38,37
56627,3,6,9,12,13,23,32,26,35,37,37,38
56627,2,5,10,13,13,23,31,26,35,37,37,38
56645,3,9,4,9,21,22,19,42,30,33,54,38
56645,3,9,4,9,21,22,19,42,30,32,54,37
56645,3,9,4,9,24,21,19,42,29,32,55,37
56645,3,10,3,9,23,21,19,42,31,32,54,37
56645,3,10,3,9,23,22,19,42,31,32,53,39
56645,3,9,4,9,22,22,19,42,30,33,52,38
56645,3,9,4,9,22,21,19,42,28,32,54,39
56645,3,9,4,9,25,21,19,42,30,32,54,39
56645,3,10,3,9,21,22,19,42,30,31,54,40
56645,3,10,3,9,22,21,19,42,30,32,55,37
56645,3,9,4,9,22,21,19,42,30,32,55,38
56645,3,9,4,9,21,22,19,41,31,32,55,38
56645,3,9,3,9,21,22,19,43,30,32,55,38
56645,3,9,4,9,23,21,19,42,30,32,53,39
56645,3,9,4,9,22,21,19,42,31,31,55,37
56672,3,6,8,13,20,19,27,30,33,42,41,45
56672,3,6,8,11,20,19,27,30,33,41,39,45
56672,3,6,8,13,21,19,27,30,33,42,41,45
56672,3,6,8,13,20,19,27,30,33,42,40,45
56672,3,6,8,12,21,19,27,30,33,42,41,45
56672,3,6,8,11,20,20,27,30,33,42,40,45
56672,3,6,8,11,20,19,27,30,33,39,41,46
56672,3,6,8,11,20,18,27,30,33,41,41,45
56672,3,7,8,12,20,19,27,30,33,42,41,45
56672,3,6,8,11,20,19,27,30,33,41,41,44
56672,3,6,8,11,20,19,27,30,33,41,42,45
56672,3,6,8,12,20,19,27,30,33,41,40,45
56672,3,6,8,12,20,19,27,29,33,43,41,45
56672,3,6,8,12,20,19,27,30,33,40,41,45
56672,3,6,8,11,20,19,27,30,33,42,41,45
56674,2,6,10,7,17,21,36,28,32,45,31,40
56674,2,6,10,7,18,21,35,28,32,45,31,40
56674,2,6,10,7,17,21,37,28,32,45,31,41
56674,2,6,10,7,17,22,35,28,32,44,33,40
56674,2,6,10,7,17,22,34,28,33,45,31,40
56674,2,6,10,7,17,21,35,28,33,44,31,39
56674,2,6,10,7,17,21,35,27,32,45,32,40
56674,2,6,10,7,17,22,36,28,32,44,34,40
56674,2,6,10,7,17,21,36,28,32,45,32,41
56674,2,6,10,7,17,20,36,28,32,45,32,41
56674,2,6,10,7,17,21,34,28,32,46,32,41
56674,2,6,10,7,17,22,34,28,32,45,33,41
56674,2,6,10,6,17,21,35,27,32,45,31,41
56674,2,6,10,7,18,22,34,29,32,45,32,40
56674,2,6,10,7,17,21,35,28,31,45,32,40
56726,5,4,6,12,19,20,27,33,37,40,40,40
56726,5,4,6,12,18,20,27,33,39,39,39,39
56726,5,4,6,12,20,20,27,33,39,39,39,39
56726,5,4,6,12,18,20,27,34,38,40,39,39
56726,5,4,6,12,20,20,27,33,36,41,40,39
56726,5,4,6,12,18,20,27,33,39,38,39,40
56726,5,4,6,12,18,20,27,33,37,39,41,39
56726,5,4,6,12,18,20,27,33,38,40,39,38
56726,5,4,6,12,19,20,27,33,37,40,40,39
56726,5,4,6,12,19,20,27,32,37,40,39,39
56726,5,4,6,12,18,20,27,33,39,40,40,39
56726,5,4,6,12,18,20,27,33,38,39,40,39
56726,5,4,6,12,19,20,27,34,39,38,40,39
56726,5,4,6,12,18,20,27,33,37,41,40,39
56726,5,4,6,12,18,20,27,33,39,39,39,38
56760,4,6,7,8,12,30,23,36,38,35,49,34
56760,3,7,7,8,11,31,24,36,38,33,48,35
56760,3,7,7,8,11,33,23,36,38,34,50,35
56760,3,7,7,8,12,32,23,36,39,33,47,35
56760,3,7,7,8,11,32,23,36,38,33,49,36
56760,3,7,7,8,11,31,23,36,38,33,47,35
56760,3,7,7,8,11,31,23,36,38,34,49,34
56760,3,7,7,8,11,30,24,36,38,34,48,35
56760,3,7,7,8,11,32,23,36,38,33,49,36
56760,3,7,7,8,11,31,24,36,38,33,47,35
56760,3,7,7,8,13,31,23,36,38,34,49,35
56760,3,7,7,8,12,31,23,36,38,34,47,35
56760,3,7,7,8,13,30,23,36,37,34,49,35
56760,3,7,7,8,12,30,23,36,38,35,48,34
56760,3,7,7,8,12,30,23,35,38,34,48,35
56798,3,6,5,17,17,16,33,24,37,54,30,47
56798,3,6,4,17,17,16,33,24,37,54,30,49
56798,3,5,7,19,17,16,33,24,37,55,30,47
56798,3,6,5,19,17,16,33,24,37,53,30,49
56798,3,5,6,18,18,16,32,24,37,54,31,48
56798,3,6,5,17,17,16,33,24,36,52,30,49
56798,3,5,6,17,17,16,33,25,37,55,30,48
56798,3,5,6,17,17,16,33,24,36,52,30,48
56798,3,6,5,18,17,16,33,24,37,56,30,48
56798,3,5,6,17,17,16,32,24,37,54,30,48
56798,3,6,5,18,17,16,33,24,37,54,30,48
56798,3,5,6,17,18,16,33,25,37,53,30,48
56798,3,6,5,17,17,16,33,23,37,54,30,48
56798,3,5,6,18,17,16,33,24,37,55,31,48
56798,3,6,5,18,16,16,33,24,37,54,30,48
56814,2,4,8,19,14,22,27,24,45,48,33,40
56814,2,5,7,20,14,22,26,24,46,46,33,42
56814,2,4,8,20,13,22,26,24,45,48,33,41
56814,2,4,8,19,14,22,27,23,46,48,34,41
56814,2,4,8,19,14,22,26,25,46,48,33,41
56814,2,5,7,21,13,22,26,24,44,47,33,42
56814,2,4,8,19,14,22,26,24,45,48,33,42
56814,2,4,8,20,14,23,26,25,44,47,33,41
56814,2,4,8,21,13,22,27,23,45,48,33,41
56814,2,5,7,20,13,22,27,24,44,49,33,41
56814,2,5,7,20,13,22,26,24,46,49,32,41
56814,2,4,8,20,15,22,26,24,45,48,33,41
56814,2,4,8,20,14,22,27,24,44,48,33,41
56814,2,4,8,19,14,22,27,23,45,48,32,41
56814,2,4,8,19,14,22,27,24,45,48,33,41
56823,3,8,6,8,11,31,28,37,39,28,44,37
56823,3,8,6,8,11,30,28,37,39,27,45,37
56823,3,8,6,8,11,33,28,36,39,28,45,37
56823,3,8,6,8,11,31,28,36,39,27,44,37
56823,3,8,6,8,12,31,28,36,39,27,46,36
56823,3,8,6,8,10,32,28,36,39,27,45,37
56823,3,8,6,8,11,31,28,35,39,28,45,38
56823,3,8,6,8,11,31,28,36,39,27,45,37
56823,3,8,6,8,11,32,28,36,39,29,45,37
56823,3,8,6,8,11,31,28,36,39,28,46,36
56823,3,8,6,8,11,32,28,36,39,28,46,37
56823,3,8,6,8,11,32,28,36,39,27,45,37
56823,3,8,6,8,11,32,28,36,39,28,46,37
56823,3,8,6,8,11,31,28,37,39,28,45,37
56823,3,8,6,8,11,32,28,35,38,27,46,37
56839,1,3,9,14,19,25,25,28,34,38,38,36
56839,1,3,9,14,18,25,25,28,36,37,38,36
56839,1,3,9,14,18,25,25,30,34,39,38,36
56839,1,3,9,14,19,25,25,30,34,38,38,36
56839,1,3,9,14,18,24,25,30,34,39,38,35
56839,1,3,9,13,19,24,25,28,34,38,39,36
56839,1,3,9,14,18,25,25,29,33,39,39,36
56839,1,3,9,13,19,25,25,29,35,37,38,36
56839,1,3,9,13,19,25,25,30,33,39,38,35
56839,1,3,9,13,19,25,25,30,33,39,38,36
56839,1,3,9,13,19,25,26,29,35,38,38,36
56839,1,3,9,13,19,25,25,30,32,38,38,36
56839,1,3,9,14,18,25,24,28,35,39,38,36
56839,1,3,9,13,19,25,25,30,33,39,38,36
56839,1,3,9,13,18,26,25,29,34,37,38,35
56855,2,7,8,6,11,27,34,34,41,32,33,47
56855,2,7,8,6,11,28,33,34,42,29,36,47
56855,2,6,9,6,11,28,33,34,41,31,33,48
56855,2,6,9,6,11,30,34,34,41,30,33,47
56855,2,7,8,6,11,28,34,34,41,31,35,47
56855,2,6,9,6,11,28,33,34,42,31,33,47
56855,2,7,8,6,11,27,35,34,42,31,34,46
56855,2,7,8,6,11,27,33,34,41,30,33,48
56855,2,6,9,6,11,28,34,34,42,32,34,47
56855,2,6,9,6,11,28,33,34,41,30,33,46
56855,2,7,8,6,11,29,33,34,43,30,35,47
56855,2,7,9,6,11,28,34,34,42,31,34,47
56855,2,7,8,6,11,29,33,34,41,30,36,47
56855,2,6,9,6,11,28,33,34,42,31,32,47
56855,2,6,9,6,11,27,34,34,41,31,32,47
57005,1,4,7,13,12,27,27,43,30,34,31,50
57005,1,4,7,13,12,27,27,41,31,35,31,50
57005,1,4,7,13,12,27,26,41,33,34,31,52
57005,1,4,7,13,13,25,28,41,31,34,32,51
57005,1,4,7,13,10,28,27,43,30,33,31,54
57005,1,4,7,13,11,28,27,43,30,34,32,50
57005,1,4,7,13,12,27,27,43,30,35,32,51
57005,1,4,7,13,13,27,27,42,30,34,31,50
57005,1,4,7,13,12,27,27,43,30,33,32,51
57005,1,4,7,13,11,28,27,43,30,34,31,50
57005,1,4,7,13,12,26,29,42,32,33,31,52
57005,1,4,7,13,12,27,27,41,31,33,32,51
57005,1,5,7,13,12,26,28,43,30,34,31,51
57005,1,4,7,13,12,27,27,43,30,34,31,52
57005,1,4,8,13,12,27,27,43,31,34,32,50
57046,1,6,7,9,15,24,31,36,43,39,32,46
57046,1,6,7,9,15,24,30,36,43,39,33,45
57046,1,6,7,9,15,25,30,37,43,38,33,45
57046,1,6,7,9,15,24,30,37,43,38,33,45
57046,1,6,7,9,15,24,31,36,43,39,33,46
57046,1,6,7,9,15,24,31,34,44,36,33,45
57046,1,6,6,9,15,24,31,35,43,39,33,45
57046,1,6,7,9,15,24,30,35,43,39,33,45
57046,1,5,7,9,15,25,31,34,44,39,33,45
57046,1,6,7,9,15,25,30,35,43,37,33,45
57046,1,6,7,9,15,25,30,36,44,38,34,44
57046,1,6,7,9,15,24,31,35,43,37,33,45
57046,1,6,7,8,15,24,31,36,43,39,33,45
57046,1,6,7,9,15,25,31,34,43,39,33,45
57046,1,6,7,9,16,24,31,36,43,39,33,45
57170,2,2,5,20,7,19,41,40,31,46,38,34
57170,2,2,5,20,8,19,39,40,30,46,38,34
57170,2,2,5,20,8,19,41,38,31,47,39,34
57170,2,2,5,20,8,19,41,39,31,46,38,33
57170,2,2,5,20,8,19,39,38,31,47,38,34
57170,2,2,5,20,8,19,40,39,31,45,38,34
57170,2,2,5,20,8,19,40,38,31,47,38,34
57170,2,2,5,20,8,20,39,39,31,46,38,34
57170,2,2,5,20,8,19,40,40,31,47,38,34
57170,2,2,5,20,8,20,40,38,31,46,37,35
57170,2,2,5,20,8,19,40,38,31,47,38,34
57170,2,2,5,20,8,19,39,39,31,47,38,34
57170,2,2,5,20,8,20,40,38,31,47,38,34
57170,2,2,5,20,8,19,41,38,31,46,37,35
57170,2,2,5,20,8,19,40,38,31,47,38,34
57211,2,2,7,15,10,24,38,30,39,43,40,37
57211,2,2,7,15,10,24,36,30,39,44,40,37
57211,2,2,7,15,10,24,37,30,39,45,39,37
57211,2,2,7,15,10,24,38,30,39,43,40,37
57211,2,2,6,15,10,24,38,31,39,45,40,37
57211,2,2,7,15,10,24,35,30,39,45,40,37
57211,2,2,7,15,11,23,37,30,39,45,40,37
57211,2,2,7,15,10,24,35,30,39,43,40,37
57211,2,2,7,14,10,24,36,30,39,45,40,37
57211,2,2,7,15,10,24,36,30,39,45,39,37
57211,2,2,7,15,10,24,36,30,39,44,40,37
57211,2,2,7,16,10,24,37,30,39,43,40,36
57211,2,2,7,15,10,24,37,30,39,45,41,37
57211,2,2,7,15,10,24,37,30,39,45,41,37
57211,2,2,7,15,10,24,38,30,39,45,40,37
57215,2,2,7,13,11,24,38,29,37,49,38,33
57215,3,2,7,13,11,24,37,29,37,48,40,33
57215,2,2,7,13,11,25,37,29,37,49,38,33
57215,2,2,7,13,11,24,38,29,37,48,38,33
57215,2,2,7,13,11,24,39,29,37,50,39,33
57215,2,2,7,13,11,24,37,28,37,49,39,33
57215,2,2,7,13,11,24,37,30,36,48,40,33
57215,2,2,7,13,11,24,38,29,37,48,39,34
57215,2,2,7,13,11,24,37,29,37,50,39,33
57215,2,2,7,13,11,24,37,29,37,49,39,34
57215,2,2,7,13,11,24,39,29,37,50,39,32
57215,2,2,7,13,11,24,38,29,37,48,41,33
57215,2,2,7,13,11,24,37,29,37,50,39,34
57215,2,2,7,13,11,25,37,29,37,48,39,33
57215,2,2,7,13,11,24,37,29,37,49,40,34
57228,1,4,8,12,15,31,28,41,29,45,37,47
57228,1,4,8,12,15,30,28,41,29,46,37,48
57228,1,4,8,12,16,32,27,41,29,44,37,48
57228,1,4,8,12,15,29,28,39,29,46,37,48
57228,1,4,8,12,15,32,27,42,29,45,36,49
57228,1,4,8,12,14,30,27,41,29,45,37,49
57228,1,4,8,12,15,30,27,43,29,45,37,48
57228,1,4,8,12,15,31,27,41,29,44,37,48
57228,1,4,8,12,15,30,28,42,29,45,36,48
57228,1,4,8,12,15,31,27,40,29,45,37,48
57228,1,4,8,12,15,30,27,42,29,45,37,47
57228,1,4,8,12,15,30,27,41,29,45,38,48
57228,1,4,8,12,15,31,28,42,29,45,37,48
57228,1,4,8,12,15,30,28,41,29,45,37,49
57228,1,4,9,12,15,30,28,40,29,45,37,48
57376,2,4,10,10,15,23,22,26,36,41,36,52
57376,2,4,10,9,16,24,22,26,36,41,35,53
57376,2,4,10,9,16,23,22,26,36,42,35,53
57376,2,4,10,9,16,23,22,26,36,42,35,52
57376,2,4,10,10,16,23,22,26,36,41,36,52
57376,3,4,10,9,16,23,22,26,36,41,34,52
57376,2,4,10,10,15,23,22,26,36,43,35,53
57376,2,4,10,10,15,23,22,26,36,42,34,54
57376,2,4,10,9,16,23,22,26,36,43,34,54
57376,2,4,10,10,15,23,22,26,36,42,35,51
57376,2,4,10,10,15,23,22,26,35,42,35,51
57376,2,4,10,9,16,23,22,26,36,42,35,51
57376,2,4,10,10,16,23,22,26,36,42,35,53
57376,2,4,10,10,15,23,22,26,36,41,35,52
57376,2,4,10,9,17,23,22,26,36,42,35,52
57440,2,3,6,13,16,29,24,36,40,40,36,53
57440,2,3,6,13,16,31,22,38,41,40,37,50
57440,2,3,6,13,16,30,23,37,40,40,36,51
57440,2,3,6,13,16,30,23,36,41,40,37,50
57440,2,3,6,13,17,30,22,36,40,41,37,52
57440,2,3,6,13,17,30,23,37,40,40,37,51
57440,2,3,6,13,16,31,23,36,41,40,37,50
57440,2,3,6,13,17,29,22,38,40,41,35,51
57440,2,3,6,13,17,29,22,38,40,41,37,52
57440,2,3,6,13,17,28,24,36,39,41,37,52
57440,2,4,5,13,16,30,22,37,40,40,38,51
57440,2,3,6,13,16,29,23,38,39,40,37,51
57440,2,3,7,13,17,30,22,38,39,41,36,51
57440,2,3,6,13,17,29,22,37,40,41,36,52
57440,2,3,6,13,17,29,22,38,41,40,36,51
57443,3,0,11,10,19,27,21,25,45,47,41,43
57443,3,0,11,9,20,27,21,25,45,47,41,43
57443,3,0,11,10,19,28,21,25,45,47,41,43
57443,3,0,11,10,19,27,21,25,45,48,41,43
57443,3,0,11,10,19,27,21,25,47,47,40,44
57443,3,0,11,10,20,27,21,25,48,48,41,43
57443,3,0,11,10,19,27,21,25,46,47,41,44
57443,3,0,11,10,19,27,22,25,45,47,41,43
57443,3,0,11,10,19,27,21,26,44,48,41,43
57443,3,0,11,10,19,27,21,25,45,47,41,43
57443,3,0,11,10,19,27,21,25,46,47,41,43
57443,3,0,11,10,19,26,21,25,45,47,41,44
57443,3,0,12,9,19,27,21,25,46,47,41,43
57443,3,0,11,10,19,27,21,27,45,47,41,43
57443,3,0,11,10,19,27,21,26,46,47,41,42
57446,4,1,7,20,9,14,27,27,34,42,48,49
57446,4,1,7,20,10,14,27,27,33,41,48,52
57446,4,1,7,20,9,14,27,28,33,42,49,51
57446,4,1,7,20,9,14,27,27,35,41,48,51
57446,4,1,7,20,9,14,26,28,33,42,48,52
57446,4,1,7,20,9,14,27,27,34,40,48,52
57446,4,1,7,20,9,14,27,26,34,41,50,51
57446,4,1,7,20,9,14,28,27,32,43,48,52
57446,4,1,7,20,9,14,27,27,33,44,48,52
57446,4,1,7,20,9,14,27,27,35,39,47,52
57446,4,1,7,20,9,14,27,27,34,40,47,52
57446,4,1,7,20,10,14,27,28,33,41,47,53
57446,4,1,7,20,9,15,27,28,33,41,49,50
57446,4,1,7,20,9,14,28,28,33,41,48,50
57446,4,1,7,20,9,14,28,26,34,41,48,52
57474,3,3,8,18,13,15,23,30,29,36,62,45
57474,3,3,8,17,13,15,23,30,28,37,62,45
57474,3,3,8,18,12,15,23,29,29,37,62,46
57474,3,3,8,18,12,15,23,29,30,36,62,46
57474,3,3,8,19,12,15,23,30,28,35,63,46
57474,3,3,8,17,12,15,23,30,29,37,62,46
57474,3,3,8,19,12,15,23,29,29,36,63,46
57474,3,3,8,18,12,15,23,29,29,36,62,46
57474,3,3,8,18,12,16,23,29,30,38,61,46
57474,3,3,8,17,13,15,23,29,28,39,62,46
57474,3,3,8,18,13,15,22,29,29,38,63,46
57474,3,3,8,19,11,15,23,30,28,37,61,46
57474,3,3,8,17,13,15,23,30,28,37,63,46
57474,3,3,8,17,13,15,23,29,29,36,62,46
57474,3,3,8,18,12,15,23,29,29,37,63,45
57521,2,3,10,15,15,17,25,24,43,46,48,41
57521,2,3,10,16,15,17,25,25,42,46,49,41
57521,2,3,10,15,14,17,26,25,44,45,47,42
57521,2,3,10,15,15,17,25,25,43,44,47,41
57521,2,3,10,14,15,17,25,25,43,46,47,42
57521,2,3,10,15,15,17,25,25,45,45,48,41
57521,2,3,10,15,15,17,25,25,43,46,47,43
57521,2,3,10,15,15,17,25,25,41,46,49,41
57521,2,3,10,15,15,18,25,25,43,46,48,41
57521,2,3,10,15,15,16,25,25,43,45,48,41
57521,2,3,10,15,15,17,25,25,42,46,49,41
57521,2,3,10,16,15,17,25,25,42,46,48,41
57521,2,3,10,16,15,17,25,25,42,47,48,41
